"The data lists trees maintained by the City of Edinburgh Council. The data is updated on a regular basis, please contact the Open Data team if you are looking for the most up to date version.",,,,
,,,,
Acer platanoides,Norway Maple,Gilmerton Primary School," 328914,668754",Middle Aged
Stump,Stump,Gilmerton Primary School," 328887,668782",
Stump,Stump,Gilmerton Primary School," 328844,668812",
Prunus avium,Wild Cherry,Gilmerton Primary School," 328940,668789",Mature
Prunus spp.,Cherry spp,Gilmerton Primary School," 328935,668775",Mature
Prunus spp.,Cherry spp,Gilmerton Primary School," 328936,668768",Semi-mature
Prunus avium,Wild Cherry,Gilmerton Primary School," 328988,668977",Middle Aged
Prunus spp.,Cherry spp,Gilmerton Primary School," 328937,668758",Mature
Stump,Stump,Gilmerton Primary School," 328938,668750",
Pyrus spp.,Pear spp,Gilmerton Primary School," 329010,668957",Juvenile
Pyrus spp.,Pear spp,Gilmerton Primary School," 329014,668958",Juvenile
Prunus spp.,Cherry spp,Gilmerton Primary School," 329017,668961",Juvenile
Malus spp.,Apple spp,Gilmerton Primary School," 329019,668964",Juvenile
Malus spp.,Apple spp,Gilmerton Primary School," 329021,668968",Juvenile
Malus spp.,Apple spp,Gilmerton Primary School," 329023,668966",Juvenile
Malus spp.,Apple spp,Gilmerton Primary School," 329025,668964",Juvenile
Malus spp.,Apple spp,Gilmerton Primary School," 329024,668961",Juvenile
Prunus spp.,Cherry spp,Gilmerton Primary School," 329019,668960",Juvenile
Malus spp.,Apple spp,Gilmerton Primary School," 329028,668963",Juvenile
Malus spp.,Apple spp,Gilmerton Primary School," 329030,668961",Juvenile
Pyrus spp.,Pear spp,Gilmerton Primary School," 329029,668957",Juvenile
Prunus spp.,Cherry spp,Gilmerton Primary School," 329033,668959",Juvenile
Malus spp.,Apple spp,Gilmerton Primary School," 329032,668954",Juvenile
Prunus spp.,Cherry spp,Gilmerton Primary School," 329035,668956",Juvenile
Acer pseudoplatanus,Sycamore,Gilmerton Primary School," 329035,668959",Semi-mature
Prunus spp.,Cherry spp,Gilmerton Primary School," 329038,668955",Juvenile
Prunus spp.,Cherry spp,Gilmerton Primary School," 329040,668952",Juvenile
Alnus incana,Grey Alder,Gilmerton Primary School," 328991,668979",Mature
Acer pseudoplatanus,Sycamore,Gilmerton Primary School," 328998,668978",Middle Aged
Pyrus spp.,Pear spp,Gilmerton Primary School," 329003,668969",Juvenile
Prunus spp.,Cherry spp,Gilmerton Primary School," 328952,668830",Middle Aged
Prunus spp.,Cherry spp,Gilmerton Primary School," 328957,668827",Middle Aged
Prunus spp.,Cherry spp,Gilmerton Primary School," 328954,668826",Middle Aged
Prunus spp.,Cherry spp,Gilmerton Primary School," 328970,668813",Middle Aged
Prunus spp.,Cherry spp,Gilmerton Primary School," 328968,668810",Middle Aged
Prunus spp.,Cherry spp,Gilmerton Primary School," 328970,668794",Middle Aged
Stump,Stump,Gilmerton Primary School," 328978,668782",
Prunus spp.,Cherry spp,"Gilmerton Road, Edinburgh"," 327977,670041",Mature
Prunus spp.,Cherry spp,"Gilmerton Road, Edinburgh"," 327953,670061",Middle Aged
Prunus spp.,Cherry spp,"Gilmerton Road, Edinburgh"," 327944,670069",Middle Aged
Prunus spp.,Cherry spp,"Gilmerton Road, Edinburgh"," 327937,670075",Middle Aged
Prunus spp.,Cherry spp,"Gilmerton Road, Edinburgh"," 327931,670080",Middle Aged
Prunus spp.,Cherry spp,"Gilmerton Road, Edinburgh"," 327926,670085",Middle Aged
Prunus spp.,Cherry spp,"Gilmerton Road, Edinburgh"," 327916,670094",Middle Aged
Prunus spp.,Cherry spp,"Gilmerton Road, Edinburgh"," 327921,670090",Middle Aged
Prunus spp.,Cherry spp,"Gilmerton Road, Edinburgh"," 327912,670098",Middle Aged
Prunus spp.,Cherry spp,"Gilmerton Road, Edinburgh"," 327908,670102",Middle Aged
Prunus spp.,Cherry spp,"Gilmerton Road, Edinburgh"," 327902,670106",Middle Aged
Prunus spp.,Cherry spp,"Gilmerton Road, Edinburgh"," 327881,670126",Middle Aged
Prunus spp.,Cherry spp,"Gilmerton Road, Edinburgh"," 327877,670130",Middle Aged
Prunus spp.,Cherry spp,"Gilmerton Road, Edinburgh"," 327845,670157",Middle Aged
Prunus spp.,Cherry spp,"Gilmerton Road, Edinburgh"," 327838,670164",Middle Aged
Prunus spp.,Cherry spp,"Gilmerton Road, Edinburgh"," 327803,670172",Mature
Prunus spp.,Cherry spp,"Gilmerton Road, Edinburgh"," 327746,670212",Mature
Acer pseudoplatanus,Sycamore,"Gilmerton Road, Edinburgh"," 328379,669535",Semi-mature
Acer pseudoplatanus,Sycamore,"Gilmerton Road, Edinburgh"," 328377,669538",Semi-mature
Acer pseudoplatanus,Sycamore,"Gilmerton Road, Edinburgh"," 328375,669540",Semi-mature
Acer pseudoplatanus,Sycamore,"Gilmerton Road, Edinburgh"," 328388,669559",Mature
Fagus sylvatica,Common Beech,"Gilmerton Road, Edinburgh"," 328384,669564",Mature
Acer pseudoplatanus,Sycamore,"Gilmerton Road, Edinburgh"," 328366,669551",Juvenile
Prunus spp.,Cherry spp,"Gilmerton Road, Edinburgh"," 327924,670109",Mature
Prunus spp.,Cherry spp,"Gilmerton Road, Edinburgh"," 327911,670118",Mature
Prunus spp.,Cherry spp,"Gilmerton Road, Edinburgh"," 327899,670129",Mature
Acer pseudoplatanus,Sycamore,"Glenallan Drive, Edinburgh"," 327963,670700",Semi-mature
Acer pseudoplatanus,Sycamore,"Glenallan Drive, Edinburgh"," 327964,670699",Semi-mature
Ulmus spp.,Elm spp,"Glenallan Drive, Edinburgh"," 327870,670652",Middle Aged
Sorbus spp.,Rowan/Whitebeam fam.,"Glenvarloch Crescent, Edinburgh"," 327470,670028",Semi-mature
Unknown broadleaf,Unknown - Broadleaf,"Glenvarloch Crescent, Edinburgh"," 327695,669990",Juvenile
Unknown broadleaf,Unknown - Broadleaf,"Glenvarloch Crescent, Edinburgh"," 327699,669990",Juvenile
Pyrus spp.,Pear spp,"Glenvarloch Crescent, Edinburgh"," 327722,669994",Juvenile
Pyrus spp.,Pear spp,"Glenvarloch Crescent, Edinburgh"," 327729,669995",Juvenile
Pyrus spp.,Pear spp,"Glenvarloch Crescent, Edinburgh"," 327737,669997",Juvenile
Pyrus spp.,Pear spp,"Glenvarloch Crescent, Edinburgh"," 327745,669999",Juvenile
Pyrus spp.,Pear spp,"Glenvarloch Crescent, Edinburgh"," 327753,670000",Juvenile
Pyrus spp.,Pear spp,"Glenvarloch Crescent, Edinburgh"," 327761,670002",Juvenile
Sambucus nigra,Common Elder,"Glenvarloch Crescent, Edinburgh"," 327604,670006",Semi-mature
Ulmus glabra,Wych Elm,"Glenvarloch Crescent, Edinburgh"," 327604,670009",Semi-mature
Ulmus glabra,Wych Elm,Goldenacre Cycle Path (B)," 325357,675135",Juvenile
Ulmus glabra,Wych Elm,Goldenacre Cycle Path (B)," 325375,675102",Middle Aged
Crataegus monogyna,Hawthorn,Goodtrees Neighbourhood Centre," 328881,669644",Mature
Acer platanoides,Norway Maple,Goodtrees Neighbourhood Centre," 328862,669640",Semi-mature
Sorbus aucuparia,Rowan,Goodtrees Neighbourhood Centre," 328857,669642",Semi-mature
Tilia spp.,Lime spp,Goodtrees Neighbourhood Centre," 328852,669639",Semi-mature
Tilia spp.,Lime spp,Goodtrees Neighbourhood Centre," 328847,669638",Semi-mature
Tilia spp.,Lime spp,"Gordon Street, Edinburgh"," 327012,675661",Juvenile
Tilia spp.,Lime spp,"Gordon Street, Edinburgh"," 327022,675654",Juvenile
Tilia spp.,Lime spp,"Gordon Street, Edinburgh"," 327032,675648",Juvenile
Prunus spp.,Cherry spp,"Gordon Street, Edinburgh"," 327055,675634",Middle Aged
Prunus spp.,Cherry spp,"Gordon Street, Edinburgh"," 327073,675624",Middle Aged
Prunus spp.,Cherry spp,"Gordon Street, Edinburgh"," 327121,675595",Semi-mature
Prunus spp.,Cherry spp,"Gordon Street, Edinburgh"," 327125,675592",Semi-mature
Prunus spp.,Cherry spp,"Gordon Street, Edinburgh"," 327124,675606",Semi-mature
Prunus spp.,Cherry spp,"Gordon Street, Edinburgh"," 327116,675611",Semi-mature
Prunus spp.,Cherry spp,"Gordon Street, Edinburgh"," 327107,675615",Semi-mature
Prunus spp.,Cherry spp,"Gordon Street, Edinburgh"," 327056,675647",Semi-mature
Prunus spp.,Cherry spp,"Gordon Street, Edinburgh"," 327048,675651",Mature
Prunus spp.,Cherry spp,"Gordon Street, Edinburgh"," 327042,675655",Mature
Prunus spp.,Cherry spp,"Gordon Street, Edinburgh"," 327034,675660",Mature
Prunus spp.,Cherry spp,"Gordon Street, Edinburgh"," 327029,675663",Semi-mature
Prunus spp.,Cherry spp,"Gordon Street, Edinburgh"," 327023,675666",Mature
Acer platanoides,Norway Maple,"Gordon Street, Edinburgh"," 327089,675665",Mature
Populus spp.,Poplar spp,"Gordon Street, Edinburgh"," 327092,675666",Middle Aged
Acer platanoides,Norway Maple,"Gordon Street, Edinburgh"," 327095,675666",Mature
Acer campestre,Field Maple,"Gordon Street, Edinburgh"," 327106,675685",Middle Aged
Ulmus spp.,Elm spp,"Gordon Street, Edinburgh"," 327076,675728",
Acer platanoides,Norway Maple,"Gordon Street, Edinburgh"," 327123,675701",Semi-mature
Acer campestre,Field Maple,"Gordon Street, Edinburgh"," 327118,675701",Semi-mature
Acer platanoides,Norway Maple,"Gordon Street, Edinburgh"," 327119,675704",Semi-mature
Ulmus spp.,Elm spp,"Gordon Street, Edinburgh"," 327114,675702",Semi-mature
Acer platanoides,Norway Maple,"Gordon Street, Edinburgh"," 327114,675706",Semi-mature
Acer platanoides,Norway Maple,"Gordon Street, Edinburgh"," 327112,675705",Juvenile
Ulmus spp.,Elm spp,"Gordon Street, Edinburgh"," 327107,675708",Mature
Acer campestre,Field Maple,"Gordon Street, Edinburgh"," 327022,675723",Mature
Acer campestre,Field Maple,"Gordon Street, Edinburgh"," 327025,675718",Mature
Acer campestre,Field Maple,"Gordon Street, Edinburgh"," 327031,675719",Mature
Ulmus spp.,Elm spp,"Gordon Street, Edinburgh"," 327101,675711",Mature
Ulmus spp.,Elm spp,"Gordon Street, Edinburgh"," 327104,675713",Mature
Ulmus spp.,Elm spp,"Gordon Street, Edinburgh"," 327097,675714",Middle Aged
Ulmus spp.,Elm spp,"Gordon Street, Edinburgh"," 327093,675715",Middle Aged
Ulmus spp.,Elm spp,"Gordon Street, Edinburgh"," 327081,675724",
Acer campestre,Field Maple,"Gordon Street, Edinburgh"," 327077,675708",Mature
Acer platanoides,Norway Maple,"Gordon Street, Edinburgh"," 327060,675687",Mature
Acer platanoides,Norway Maple,"Gordon Street, Edinburgh"," 327060,675682",Mature
Sorbus aria,Whitebeam,"Gordon Street, Edinburgh"," 326989,675755",Mature
Acer campestre,Field Maple,"Gordon Street, Edinburgh"," 326993,675755",Mature
Sorbus aria,Whitebeam,"Gordon Street, Edinburgh"," 326992,675770",Mature
Acer platanoides,Norway Maple,"Gordon Street, Edinburgh"," 326995,675766",Mature
Acer platanoides,Norway Maple,"Gordon Street, Edinburgh"," 327001,675766",Mature
Acer platanoides,Norway Maple,"Gordon Street, Edinburgh"," 327009,675764",Semi-mature
Prunus avium,Wild Cherry,"Gosford Place, Edinburgh"," 325792,676056",Mature
Prunus avium,Wild Cherry,"Gosford Place, Edinburgh"," 325788,676060",Middle Aged
Prunus avium,Wild Cherry,"Gosford Place, Edinburgh"," 325782,676061",Semi-mature
Prunus avium,Wild Cherry,"Gosford Place, Edinburgh"," 325779,676061",Semi-mature
Aesculus hippocastanum,Horse Chestnut,"Gosford Place, Edinburgh"," 325778,676065",Semi-mature
Sorbus aucuparia,Rowan,"Gosford Place, Edinburgh"," 325779,676067",Semi-mature
Salix caprea,Goat Willow,"Gosford Place, Edinburgh"," 325782,676066",Semi-mature
Fraxinus excelsior,Common Ash,"Gosford Place, Edinburgh"," 325784,676066",Middle Aged
Tilia x europaea,Common Lime,"Gosford Place, Edinburgh"," 325782,676071",Middle Aged
Tilia x europaea,Common Lime,"Gosford Place, Edinburgh"," 325780,676070",Semi-mature
Tilia x europaea,Common Lime,"Gosford Place, Edinburgh"," 325774,676069",Juvenile
Tilia x europaea,Common Lime,"Gosford Place, Edinburgh"," 325778,676071",Semi-mature
Salix caprea,Goat Willow,"Gosford Place, Edinburgh"," 325776,676072",Middle Aged
Fraxinus excelsior,Common Ash,"Gosford Place, Edinburgh"," 325773,676073",Semi-mature
Sorbus aucuparia,Rowan,"Gosford Place, Edinburgh"," 325770,676074",Semi-mature
Sorbus aucuparia,Rowan,"Gosford Place, Edinburgh"," 325768,676073",Semi-mature
Sorbus aucuparia,Rowan,"Gosford Place, Edinburgh"," 325768,676071",Semi-mature
Betula pendula,Silver Birch,"Gosford Place, Edinburgh"," 325769,676069",Semi-mature
Acer pseudoplatanus,Sycamore,"Gosford Place, Edinburgh"," 325769,676076",Semi-mature
Sorbus aucuparia,Rowan,"Gosford Place, Edinburgh"," 325768,676077",Semi-mature
Sorbus aucuparia,Rowan,"Gosford Place, Edinburgh"," 325770,676077",Semi-mature
Sorbus aucuparia,Rowan,"Gosford Place, Edinburgh"," 325773,676076",Semi-mature
Sorbus aucuparia,Rowan,"Gosford Place, Edinburgh"," 325775,676074",Semi-mature
Sorbus aucuparia,Rowan,"Gosford Place, Edinburgh"," 325773,676077",Semi-mature
Tilia x europaea,Common Lime,"Gosford Place, Edinburgh"," 325781,676074",Middle Aged
Sorbus aucuparia,Rowan,"Gosford Place, Edinburgh"," 325779,676076",Middle Aged
Salix caprea,Goat Willow,"Gosford Place, Edinburgh"," 325780,676077",Mature
Fraxinus excelsior,Common Ash,"Gosford Place, Edinburgh"," 325778,676080",Middle Aged
Fraxinus excelsior,Common Ash,"Gosford Place, Edinburgh"," 325778,676074",Semi-mature
Sorbus aucuparia,Rowan,"Gosford Place, Edinburgh"," 325776,676077",Semi-mature
Sorbus aucuparia,Rowan,"Gosford Place, Edinburgh"," 325777,676079",Semi-mature
Sorbus aucuparia,Rowan,"Gosford Place, Edinburgh"," 325777,676082",Middle Aged
Quercus rubra,Red Oak,"Gosford Place, Edinburgh"," 325776,676084",Middle Aged
Taxus baccata,Common Yew,"Gosford Place, Edinburgh"," 325776,676086",Juvenile
Sorbus aucuparia,Rowan,"Gosford Place, Edinburgh"," 325776,676087",Middle Aged
Taxus baccata,Common Yew,"Gosford Place, Edinburgh"," 325775,676088",Juvenile
Tilia cordata,Small-leaved Lime,"Gosford Place, Edinburgh"," 325774,676090",Middle Aged
Quercus rubra,Red Oak,"Gosford Place, Edinburgh"," 325772,676094",Middle Aged
Sorbus aucuparia,Rowan,"Gosford Place, Edinburgh"," 325771,676096",Middle Aged
Tilia x europaea,Common Lime,"Gosford Place, Edinburgh"," 325770,676098",Middle Aged
Sorbus aucuparia,Rowan,"Gosford Place, Edinburgh"," 325768,676101",Middle Aged
Quercus rubra,Red Oak,"Gosford Place, Edinburgh"," 325767,676104",Middle Aged
Sorbus aucuparia,Rowan,"Gosford Place, Edinburgh"," 325765,676107",Semi-mature
Tilia x euchlora,Caucasian Lime,"Gosford Place, Edinburgh"," 325763,676111",Middle Aged
Sorbus aucuparia,Rowan,"Gosford Place, Edinburgh"," 325762,676114",Semi-mature
Malus floribunda,Japanese Crab,"Gosford Place, Edinburgh"," 325760,676113",Semi-mature
Malus floribunda,Japanese Crab,"Gosford Place, Edinburgh"," 325758,676115",Semi-mature
Fraxinus excelsior,Common Ash,"Gosford Place, Edinburgh"," 325761,676117",Middle Aged
Malus floribunda,Japanese Crab,"Gosford Place, Edinburgh"," 325759,676118",Semi-mature
Malus floribunda,Japanese Crab,"Gosford Place, Edinburgh"," 325756,676120",Semi-mature
Malus floribunda,Japanese Crab,"Gosford Place, Edinburgh"," 325759,676122",Semi-mature
Prunus avium,Wild Cherry,"Gosford Place, Edinburgh"," 325782,676038",Middle Aged
Aesculus hippocastanum,Horse Chestnut,"Gosford Place, Edinburgh"," 325789,676029",Middle Aged
Crataegus monogyna,Hawthorn,"Gosford Place, Edinburgh"," 325777,676047",Juvenile
Crataegus monogyna,Hawthorn,"Gosford Place, Edinburgh"," 325777,676052",Juvenile
Crataegus monogyna,Hawthorn,"Gosford Place, Edinburgh"," 325778,676050",Juvenile
Sorbus aucuparia,Rowan,"Gosford Place, Edinburgh"," 325779,676055",Middle Aged
Sorbus aucuparia,Rowan,"Gosford Place, Edinburgh"," 325777,676054",Middle Aged
Sorbus aucuparia,Rowan,"Gosford Place, Edinburgh"," 325775,676054",Middle Aged
Sorbus aucuparia,Rowan,"Gosford Place, Edinburgh"," 325775,676057",Semi-mature
Sorbus aucuparia,Rowan,"Gosford Place, Edinburgh"," 325773,676054",Middle Aged
Fraxinus excelsior,Common Ash,"Gosford Place, Edinburgh"," 325773,676056",Semi-mature
Prunus avium,Wild Cherry,"Gosford Place, Edinburgh"," 325785,676042",Semi-mature
Prunus avium,Wild Cherry,"Gosford Place, Edinburgh"," 325787,676040",Semi-mature
Sorbus aucuparia,Rowan,"Gosford Place, Edinburgh"," 325786,676039",Semi-mature
Ulmus glabra,Wych Elm,"Gosford Place, Edinburgh"," 325784,676037",Semi-mature
Crataegus monogyna,Hawthorn,"Gosford Place, Edinburgh"," 325782,676040",Juvenile
Prunus avium,Wild Cherry,"Gosford Place, Edinburgh"," 325709,676182",Middle Aged
Prunus avium,Wild Cherry,"Gosford Place, Edinburgh"," 325714,676184",Middle Aged
Prunus avium,Wild Cherry,"Gosford Place, Edinburgh"," 325720,676185",Middle Aged
Prunus avium,Wild Cherry,"Gosford Place, Edinburgh"," 325727,676193",Middle Aged
Prunus avium,Wild Cherry,"Gosford Place, Edinburgh"," 325723,676191",Middle Aged
Prunus avium,Wild Cherry,"Gosford Place, Edinburgh"," 325717,676190",Middle Aged
Acer platanoides,Norway Maple,"Gracemount Avenue, Edinburgh"," 327517,669066",Middle Aged
Acer platanoides,Norway Maple,"Gracemount Avenue, Edinburgh"," 327518,669063",Middle Aged
Pinus sylvestris,Scots Pine,"Gracemount Drive, Edinburgh"," 327642,668712",Semi-mature
Acer platanoides,Norway Maple,"Gracemount Drive, Edinburgh"," 327654,668483",Middle Aged
Acer pseudoplatanus,Sycamore,"Gracemount Drive, Edinburgh"," 327809,668611",Mature
Tilia cordata,Small-leaved Lime,"Gracemount Drive, Edinburgh"," 327818,668614",Semi-mature
Tilia cordata,Small-leaved Lime,"Gracemount Drive, Edinburgh"," 327826,668617",Semi-mature
Tilia x europaea,Common Lime,"Gracemount Drive, Edinburgh"," 327841,668623",Mature
Tilia x europaea,Common Lime,"Gracemount Drive, Edinburgh"," 327849,668626",Mature
Tilia x europaea,Common Lime,"Gracemount Drive, Edinburgh"," 327857,668629",Mature
Tilia x europaea,Common Lime,"Gracemount Drive, Edinburgh"," 327863,668631",Mature
Tilia x europaea,Common Lime,"Gracemount Drive, Edinburgh"," 327871,668635",Mature
Larix spp.,Larch spp,"Gracemount Drive, Fala Court, Edinburgh"," 327922,668668",Middle Aged
Crataegus monogyna,Hawthorn,"Gracemount Drive, Fala Court, Edinburgh"," 327788,668632",Juvenile
Crataegus monogyna,Hawthorn,"Gracemount Drive, Fala Court, Edinburgh"," 327787,668632",Juvenile
Crataegus monogyna,Hawthorn,"Gracemount Drive, Fala Court, Edinburgh"," 327787,668632",Juvenile
Crataegus monogyna,Hawthorn,"Gracemount Drive, Fala Court, Edinburgh"," 327787,668633",Juvenile
Crataegus monogyna,Hawthorn,"Gracemount Drive, Fala Court, Edinburgh"," 327787,668633",Juvenile
Sambucus nigra,Common Elder,"Gracemount Drive, Fala Court, Edinburgh"," 327787,668634",Juvenile
Crataegus monogyna,Hawthorn,"Gracemount Drive, Fala Court, Edinburgh"," 327786,668634",Juvenile
Crataegus monogyna,Hawthorn,"Gracemount Drive, Fala Court, Edinburgh"," 327786,668634",Juvenile
Crataegus monogyna,Hawthorn,"Gracemount Drive, Fala Court, Edinburgh"," 327785,668635",Juvenile
Crataegus monogyna,Hawthorn,"Gracemount Drive, Fala Court, Edinburgh"," 327786,668635",Juvenile
Crataegus monogyna,Hawthorn,"Gracemount Drive, Fala Court, Edinburgh"," 327784,668636",Juvenile
Sambucus nigra,Common Elder,"Gracemount Drive, Fala Court, Edinburgh"," 327784,668636",Juvenile
Crataegus monogyna,Hawthorn,"Gracemount Drive, Fala Court, Edinburgh"," 327784,668636",Juvenile
Crataegus monogyna,Hawthorn,"Gracemount Drive, Fala Court, Edinburgh"," 327784,668637",Juvenile
Crataegus monogyna,Hawthorn,"Gracemount Drive, Fala Court, Edinburgh"," 327785,668637",Juvenile
Crataegus monogyna,Hawthorn,"Gracemount Drive, Fala Court, Edinburgh"," 327784,668636",Juvenile
Fraxinus excelsior,Common Ash,"Gracemount Drive, Fala Court, Edinburgh"," 327783,668635",Juvenile
Fraxinus excelsior,Common Ash,"Gracemount Drive, Fala Court, Edinburgh"," 327785,668632",Juvenile
Fraxinus excelsior,Common Ash,"Gracemount Drive, Fala Court, Edinburgh"," 327785,668631",Juvenile
Prunus avium,Wild Cherry,"Gracemount Drive, Fala Court, Edinburgh"," 327782,668633",Juvenile
Fraxinus excelsior,Common Ash,"Gracemount Drive, Fala Court, Edinburgh"," 327781,668630",Juvenile
Larix spp.,Larch spp,"Gracemount Drive, Fala Court, Edinburgh"," 327766,668634",Juvenile
Pinus sylvestris,Scots Pine,"Gracemount Drive, Fala Court, Edinburgh"," 327766,668636",Juvenile
Larix spp.,Larch spp,"Gracemount Drive, Fala Court, Edinburgh"," 327767,668636",Juvenile
Pinus sylvestris,Scots Pine,"Gracemount Drive, Fala Court, Edinburgh"," 327767,668638",Juvenile
Pinus sylvestris,Scots Pine,"Gracemount Drive, Fala Court, Edinburgh"," 327765,668638",Juvenile
Pinus sylvestris,Scots Pine,"Gracemount Drive, Fala Court, Edinburgh"," 327765,668635",Juvenile
Prunus spp.,Cherry spp,"Gracemount Drive, Fala Court, Edinburgh"," 327764,668635",Juvenile
Fagus spp.,Beech spp,"Gracemount Drive, Fala Court, Edinburgh"," 327660,668571",Mature
Sorbus aria,Whitebeam,"Gracemount Drive, Fala Court, Edinburgh"," 327659,668574",Semi-mature
Sorbus aria,Whitebeam,"Gracemount Drive, Fala Court, Edinburgh"," 327660,668574",Semi-mature
Sorbus aria,Whitebeam,"Gracemount Drive, Fala Court, Edinburgh"," 327660,668568",Semi-mature
Sorbus aria,Whitebeam,"Gracemount Drive, Fala Court, Edinburgh"," 327659,668568",Semi-mature
Malus spp.,Apple spp,Gracemount Primary School," 327854,668588",Mature
Prunus kanzan,Kanzan Cherry,Gracemount Primary School," 327847,668597",Mature
Betula pendula,Silver Birch,Gracemount Primary School," 327938,668548",Middle Aged
Pinus nigra var 'Nigra',Austrian Pine,Gracemount Primary School," 327939,668546",Semi-mature
Pinus nigra var 'Nigra',Austrian Pine,Gracemount Primary School," 327940,668543",Semi-mature
Betula pendula,Silver Birch,Gracemount Primary School," 327940,668536",Semi-mature
Pinus nigra var 'Nigra',Austrian Pine,Gracemount Primary School," 327939,668534",Semi-mature
Sorbus aucuparia,Rowan,Gracemount Primary School," 327938,668537",Semi-mature
Betula pendula,Silver Birch,Gracemount Primary School," 327932,668538",Semi-mature
Sorbus aucuparia,Rowan,Gracemount Primary School," 327900,668529",Juvenile
Sorbus aucuparia,Rowan,Gracemount Primary School," 327900,668526",Juvenile
Sorbus aucuparia,Rowan,Gracemount Primary School," 327899,668525",Semi-mature
Sorbus aucuparia,Rowan,Gracemount Primary School," 327899,668523",Juvenile
Sorbus aucuparia,Rowan,Gracemount Primary School," 327895,668521",Juvenile
Prunus avium,Wild Cherry,Gracemount Primary School," 327894,668521",Semi-mature
Prunus avium,Wild Cherry,Gracemount Primary School," 327893,668522",Semi-mature
Prunus avium,Wild Cherry,Gracemount Primary School," 327890,668523",Juvenile
Prunus avium,Wild Cherry,Gracemount Primary School," 327890,668522",Semi-mature
Prunus avium,Wild Cherry,Gracemount Primary School," 327889,668521",Semi-mature
Prunus avium,Wild Cherry,Gracemount Primary School," 327888,668522",Middle Aged
Prunus avium,Wild Cherry,Gracemount Primary School," 327883,668523",Juvenile
Prunus avium,Wild Cherry,Gracemount Primary School," 327879,668523",Middle Aged
Aesculus hippocastanum,Horse Chestnut,Gracemount Primary School," 327856,668531",Juvenile
Malus spp.,Apple spp,Gracemount Primary School," 327852,668532",Juvenile
Prunus avium,Wild Cherry,Gracemount Primary School," 327850,668531",Juvenile
Prunus avium,Wild Cherry,Gracemount Primary School," 327845,668533",Semi-mature
Salix caprea,Goat Willow,Gracemount Primary School," 327848,668533",Middle Aged
Acer platanoides,Norway Maple,Gracemount Primary School," 327840,668533",Semi-mature
Salix caprea,Goat Willow,Gracemount Primary School," 327835,668535",Semi-mature
Salix caprea,Goat Willow,Gracemount Primary School," 327836,668536",Semi-mature
Sorbus aucuparia,Rowan,Gracemount Primary School," 327829,668535",Juvenile
Betula pendula,Silver Birch,Gracemount Primary School," 327825,668534",Middle Aged
Prunus serrula,Tibetan Cherry,Gracemount Primary School," 327824,668536",Juvenile
Betula spp.,Birch spp,Gracemount Primary School," 327822,668536",Juvenile
Prunus spp.,Cherry spp,Gracemount Primary School," 327820,668537",Juvenile
Fagus sylvatica,Common Beech,Gracemount Primary School," 327818,668562",Middle Aged
Fagus sylvatica,Common Beech,Gracemount Primary School," 327816,668553",Middle Aged
Betula pendula,Silver Birch,Gracemount Primary School," 327814,668543",Middle Aged
Malus spp.,Apple spp,Gracemount Primary School," 327812,668540",Semi-mature
Pinus sylvestris,Scots Pine,Gracemount Primary School," 327900,668538",Semi-mature
Pinus sylvestris,Scots Pine,Gracemount Primary School," 327902,668538",Semi-mature
Pinus sylvestris,Scots Pine,Gracemount Primary School," 327903,668537",Semi-mature
Pinus sylvestris,Scots Pine,Gracemount Primary School," 327904,668538",Semi-mature
Pinus sylvestris,Scots Pine,Gracemount Primary School," 327904,668539",Semi-mature
Pinus sylvestris,Scots Pine,Gracemount Primary School," 327905,668537",Semi-mature
Pinus sylvestris,Scots Pine,Gracemount Primary School," 327905,668538",Semi-mature
Betula pendula,Silver Birch,Gracemount Primary School," 327906,668538",Semi-mature
Pinus sylvestris,Scots Pine,Gracemount Primary School," 327906,668540",Semi-mature
Sorbus aucuparia,Rowan,Gracemount Primary School," 327879,668524",Juvenile
Sorbus aucuparia,Rowan,Gracemount Primary School," 327881,668524",Juvenile
Alnus cordata,Italian Alder,Gracemount Primary School," 327823,668538",Juvenile
Acer pseudoplatanus,Sycamore,"Gracemount Square, Edinburgh"," 327539,669028",Semi-mature
Sorbus aucuparia,Rowan,"Gracemount Square, Edinburgh"," 327690,668981",Semi-mature
Sorbus aucuparia,Rowan,"Gracemount Square, Edinburgh"," 327679,668962",Middle Aged
Quercus robur,English Oak,Gracemount Youth Centre," 327661,668555",Mature
Pinus spp.,Pine spp,Gracemount Youth Centre," 327732,668633",Mature
Juglans regia,Common Walnut,Gracemount Youth Centre," 327724,668634",Mature
Cedrus libani,Cedar of Lebanon,Gracemount Youth Centre," 327754,668649",Mature
Populus trichocarpa,Black Cottonwood,"Great Michael Close, Edinburgh"," 325583,677039",Juvenile
Sorbus aucuparia,Rowan,"Great Michael Close, Edinburgh"," 325599,677038",Mature
Fraxinus excelsior,Common Ash,"Great Michael Rise, Edinburgh"," 325729,676933",Mature
Acer pseudoplatanus,Sycamore,"Great Michael Rise, Edinburgh"," 325703,676962",
Acer platanoides,Norway Maple,"Great Michael Rise, Edinburgh"," 325724,676963",Mature
Acer platanoides,Norway Maple,"Great Michael Rise, Edinburgh"," 325720,676959",Mature
Acer pseudoplatanus,Sycamore,"Great Michael Rise, Edinburgh"," 325686,676966",Mature
